# StarPlayer conformance exclusions v2. Tab-separated.
# case-id	reason	accuracy-policy-or-tracking-reference	waive=field[,field] (optional)
# Every reason below records the first divergence observed on the pinned corpus after the
# C2a harness repairs (time-based alignment, loop-aware position, the D18 adapter
# projection, the oracle-derived tick budget). A fourth `waive=` column excludes only the
# named fields and enforces every other one.
openmpt-xm-envoff	D42 waives `position`: the module's samples carry finetune -28, which FastTracker 2 quantises to sixteen steps of eight through its period table while libxmp interpolates `finetune / 128` continuously, so the two play the same note a fraction of a semitone apart and the source position drifts from the first tick (tick 1 channel 1, 1721 against 1718 source frames). The period itself agrees inside the four-unit bound D43 derives, and every other field is enforced and agrees	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=position
openmpt-xm-envretrig	D42 waives `position`: the module's samples carry finetune -28, which FastTracker 2 quantises to sixteen steps of eight through its period table while libxmp interpolates `finetune / 128` continuously, so the two play the same note a fraction of a semitone apart and the source position drifts from the first tick (tick 2 channel 1, 1763 against 1760 source frames). The period itself agrees inside the four-unit bound D43 derives, and every other field is enforced and agrees	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=position
openmpt-xm-finetune	D42 waives `position`: the module's samples carry finetune -28, which FastTracker 2 quantises to sixteen steps of eight through its period table while libxmp interpolates `finetune / 128` continuously, so the two play the same note a fraction of a semitone apart and the source position drifts from the first tick (tick 2 channel 1, 1763 against 1760 source frames). The period itself agrees inside the four-unit bound D43 derives, and every other field is enforced and agrees	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=position
openmpt-xm-glissando	D42 waives `period` and `position`: the module's samples carry finetunes of -128, -28, 0 and 127, and glissando rounds the sliding period to the nearest entry of the note table — so where FastTracker 2's sixteen-step finetune and libxmp's continuous one put the period on opposite sides of a semitone boundary the two land a whole semitone apart (tick 49 channel 0, 4544 against 4608). Every other field is enforced and agrees, including that plain `1xx` and `2xx` are unaffected by `E3x`	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=period,position
openmpt-xm-key-off	D42 waives `position` and, as its consequence, `active`: the samples carry finetune -28, so StarPlayer and libxmp play the same note about 0.18 % apart and a one-shot sample therefore runs out at a different tick (tick 229 channel 1). The volume, period and pan this fixture exists to test — `K00` swallowing the note next to it, and the fade rather than the cut when a volume command accompanies it — are enforced and agree	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=active,position
openmpt-xm-keyoff-instr	D46 waives `period` and `position`: the instrument carries an auto-vibrato, and FastTracker 2 advances `autoVibPos` **before** reading its own sine table, whose first entries are negative, so the pitch bends up from the very first tick; libxmp reads its positive-going LFO and only then advances it, so its period moves the other way one tick later (expected 4611 against actual 4602 at tick 1, symmetric about 4608). Every other field is enforced and agrees for the whole trace, including the opposed panning of the two channels this fixture exists to test	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=period,position
openmpt-xm-keyoff2	D42 waives `position`: the module's samples carry finetune -28, which FastTracker 2 quantises to sixteen steps of eight through its period table while libxmp interpolates `finetune / 128` continuously, so the two play the same note a fraction of a semitone apart and the source position drifts from the first tick (tick 2 channel 1, 1763 against 1760 source frames). The period itself agrees inside the four-unit bound D43 derives, and every other field is enforced and agrees	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=position
openmpt-xm-notelimit	D42 waives `position`: the module's samples carry finetune -28, which FastTracker 2 quantises to sixteen steps of eight through its period table while libxmp interpolates `finetune / 128` continuously, so the two play the same note a fraction of a semitone apart and the source position drifts from the first tick (tick 3 channel 2, 1322 against 1320 source frames). The period itself agrees inside the four-unit bound D43 derives, and every other field is enforced and agrees	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=position
openmpt-xm-notelimit2	D42 waives `position`: the module's samples carry finetune -28, which FastTracker 2 quantises to sixteen steps of eight through its period table while libxmp interpolates `finetune / 128` continuously, so the two play the same note a fraction of a semitone apart and the source position drifts from the first tick (tick 1 channel 0, 3 against 12 source frames). The period itself agrees inside the four-unit bound D43 derives, and every other field is enforced and agrees	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=position
openmpt-xm-noteoff	D42 waives `position`: the module's samples carry finetune -28, which FastTracker 2 quantises to sixteen steps of eight through its period table while libxmp interpolates `finetune / 128` continuously, so the two play the same note a fraction of a semitone apart and the source position drifts from the first tick (tick 2 channel 0, 1763 against 1760 source frames). The period itself agrees inside the four-unit bound D43 derives, and every other field is enforced and agrees	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=position
openmpt-xm-noteoff2	D42 waives `position` and, as its consequence, `active`: the finetune -28 pitch difference moves where the one-shot sample ends (tick 819 channel 1). Every other field is enforced and agrees for the whole 800-tick trace	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=active,position
openmpt-xm-noteoffvolume	D42 waives `position`: the module's samples carry finetune -28, which FastTracker 2 quantises to sixteen steps of eight through its period table while libxmp interpolates `finetune / 128` continuously, so the two play the same note a fraction of a semitone apart and the source position drifts from the first tick (tick 2 channel 0, 159 against 156 source frames). The period itself agrees inside the four-unit bound D43 derives, and every other field is enforced and agrees	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=position
openmpt-xm-offdelay	D42 waives `position`: the module's samples carry finetune -28, which FastTracker 2 quantises to sixteen steps of eight through its period table while libxmp interpolates `finetune / 128` continuously, so the two play the same note a fraction of a semitone apart and the source position drifts from the first tick (tick 1 channel 1, 2295 against 2291 source frames). The period itself agrees inside the four-unit bound D43 derives, and every other field is enforced and agrees	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=position
openmpt-xm-panmemory2	D42 waives `position`: the module's samples carry finetune -28, which FastTracker 2 quantises to sixteen steps of eight through its period table while libxmp interpolates `finetune / 128` continuously, so the two play the same note a fraction of a semitone apart and the source position drifts from the first tick (tick 2 channel 0, 35 against 32 source frames). The period itself agrees inside the four-unit bound D43 derives, and every other field is enforced and agrees	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=position
openmpt-xm-panoff	F5 landed `kFT2PanWithDelayedNoteOff`: `noteDelay` writes `ch->outPan` without raising `CS_UPDATE_PAN`, and a delayed key-off with no instrument column raises it nowhere else, so the volume column's `Cxx` never reaches the mixer. D42 waives `position` for the finetune -28 drift these OpenMPT fixtures all carry. Every other field is enforced and agrees for the whole trace, the pan this fixture exists to test included	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=position
openmpt-xm-patloop-break	D88: FastTracker 2 carries an `E6x` loop jump's target row in `song.pBreakPos` across the order-list wrap — `getNextPos` clears it only in the branch that also assigns `song.row = song.pBreakPos` and wraps `song.songPos` — so pattern 1, having taken its row 3 `E62` back to the row 12 `E60` start left in pattern 0, runs off the two-entry order list and re-enters pattern 0 at row **12**. libxmp re-enters it at row 0 and every later record shifts with it. F6's order-list wrap is what let the fixture reach this at all: the flow agrees for the whole first pass, and the first divergence is tick 174 channel 1 field instrument, expected 1 against actual 3. `frame` is waived for D87 (libxmp's dump clock restarts at each pass) and `position` for D42 (finetune -28, tick 8 channel 1, 1763 against 1760 source frames) so that the record names the flow rather than either of those	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=frame,position
openmpt-xm-patloop-weird	F6 landed the trace path's order-list wrap and the case passes. Row 0's `D03` breaks to the next order and the order list has exactly one entry, so FastTracker 2's `getNextPos` wraps `song.songPos` to `song.songLoopStart` carrying `song.pBreakPos` with it and the four-row pattern is re-entered at row 3; the capture now reproduces the oracle's whole `0 3 1 0 3 1 2 3 1 2 3 1 2` row sequence. D87 waives `frame`: libxmp times each record with `xmp_frame_info.time`, the time of the position within the song, so its dump replays 78, 156, 78, 156, 234, 312 at every pass while StarPlayer's trace carries the monotonic output frame. D42 waives `position`: the samples carry finetune -28, which FastTracker 2 quantises to sixteen steps of eight through its period table while libxmp interpolates `finetune / 128` continuously (tick 1 channel 0, 3444 against 3438 source frames). Every other field is enforced and agrees for the whole trace	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=frame,position
openmpt-xm-patterndelays	D42 waives `position`: the module's samples carry finetune -28, which FastTracker 2 quantises to sixteen steps of eight through its period table while libxmp interpolates `finetune / 128` continuously, so the two play the same note a fraction of a semitone apart and the source position drifts from the first tick (tick 3 channel 0, 239 against 237 source frames). The period itself agrees inside the four-unit bound D43 derives, and every other field is enforced and agrees	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=position
openmpt-xm-patterndelaysretrig	D42 waives `position`: the module's samples carry finetune -28, which FastTracker 2 quantises to sixteen steps of eight through its period table while libxmp interpolates `finetune / 128` continuously, so the two play the same note a fraction of a semitone apart and the source position drifts from the first tick (tick 3 channel 0, 161 against 159 source frames). The period itself agrees inside the four-unit bound D43 derives, and every other field is enforced and agrees	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=position
openmpt-xm-pickup	D42 waives `position` and, as its consequence, `active`: the samples carry finetunes -47 and -28, and libxmp's own note on this fixture says its claim 'depends on tick-length ramping' and that it matches only the end of the comparison sample's ticks (tick 20 channel 1). Every other field is enforced and agrees	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=active,position
openmpt-xm-porta-linkmem	D19 waives `position`: libxmp truncates every mixer tick to `(int)(rate * 2.5 / bpm)` where StarPlayer carries the rational remainder, so their output timelines separate by a fraction of a frame per tick and the integer source position follows (tick 59 channel 0, 16 against 18 source frames). Every other field is enforced and agrees for the whole trace	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=position
openmpt-xm-porta-offset	D42 waives `position`: the module's samples carry finetune -28, which FastTracker 2 quantises to sixteen steps of eight through its period table while libxmp interpolates `finetune / 128` continuously, so the two play the same note a fraction of a semitone apart and the source position drifts from the first tick (tick 1 channel 1, 1101 against 1099 source frames). The period itself agrees inside the four-unit bound D43 derives, and every other field is enforced and agrees	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=position
openmpt-xm-porta-pickup	D42 waives `position` and, as its consequence, `active`: the finetune -28 pitch difference moves where the one-shot sample ends (tick 77 channel 1). The rule this fixture exists to test — an instrument number must not reset the portamento target — is enforced and agrees	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=active,position
openmpt-xm-toneportamentomemory	D42 waives `position`: the module's samples carry finetune -28, which FastTracker 2 quantises to sixteen steps of eight through its period table while libxmp interpolates `finetune / 128` continuously, so the two play the same note a fraction of a semitone apart and the source position drifts from the first tick (tick 1 channel 0, 349 against 344 source frames). The period itself agrees inside the four-unit bound D43 derives, and every other field is enforced and agrees	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=position
openmpt-xm-tremolowaveforms	D47 waives `volume`: the fixture's own OpenMPT comment says that OpenMPT does not process the tremolo ramp-down waveform the way FastTracker 2 does, and libxmp follows OpenMPT. FastTracker 2 takes the ramp's sign from the **vibrato** position rather than the tremolo's — `ft2_replayer.c` marks the line `FT2 bug, should've been ch->tremoloPos` — and StarPlayer reproduces that, so the two disagree by up to the tremolo depth on a ramp row (expected 7 against actual 15 at tick 24). Every other field, the sine and square waveforms included, is enforced and agrees	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=volume
openmpt-xm-tremor	D42 waives `position`: the module's samples carry finetune -28, which FastTracker 2 quantises to sixteen steps of eight through its period table while libxmp interpolates `finetune / 128` continuously, so the two play the same note a fraction of a semitone apart and the source position drifts from the first tick (tick 1 channel 0, 117 against 114 source frames). The period itself agrees inside the four-unit bound D43 derives, and every other field is enforced and agrees	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=position
openmpt-xm-tremorinstr	D42 waives `position`: the module's samples carry finetune -28, which FastTracker 2 quantises to sixteen steps of eight through its period table while libxmp interpolates `finetune / 128` continuously, so the two play the same note a fraction of a semitone apart and the source position drifts from the first tick (tick 1 channel 0, 117 against 114 source frames). The period itself agrees inside the four-unit bound D43 derives, and every other field is enforced and agrees	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=position
openmpt-xm-tremorrecover	D42 waives `position`: the module's samples carry finetune -28, which FastTracker 2 quantises to sixteen steps of eight through its period table while libxmp interpolates `finetune / 128` continuously, so the two play the same note a fraction of a semitone apart and the source position drifts from the first tick (tick 2 channel 0, 159 against 156 source frames). The period itself agrees inside the four-unit bound D43 derives, and every other field is enforced and agrees	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=position
openmpt-xm-vibratowaveforms	D76 waives `period` and `position`: libxmp applies the vibrato delta on **tick zero** of a row, using the phase the previous row left un-advanced, where FastTracker 2's `doVibrato` is a tick-non-zero effect only and the row's first tick keeps the previous `outPeriod`. All sixteen divergent records of 768 are a row's tick zero, and the waveform shapes themselves — the inverted ramp this fixture is named for included — agree everywhere	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=period,position
openmpt-xm-panmemory	D79: the pinned corpus ships an **empty** `openmpt/xm/PanMemory.data` for a module that sounds two notes at row 4, so there is no expectation to compare against. The harness's only available reading of a zero-byte dump — no channel may ever be active — is one this module cannot satisfy. The sibling `openmpt-xm-panmemory2`, which OpenMPT calls a more thorough check of the same pan memory, passes with every field enforced	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations

# ── M6: IT, task G3. The IT waivers: accuracy-policy entries for the behaviours
# libxmp and OpenMPT represent differently, and the `G3-IT-*` rows G3 hands to G6.
libxmp-it-default-volume	D67 waives `position`: Impulse Tracker computes a note's playback rate as a whole number of hertz from a 16.16 ratio table where libxmp keeps a double-precision Amiga period, so the two voices advance through the sample at rates that agree to within the rounding of one period and drift apart over a trace (first difference at tick 60 channel 0, 0 against 4 source frames). Every other field is enforced and agrees for the whole trace	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=position
libxmp-it-multi-retrigger	D67 waives `position`: Impulse Tracker computes a note's playback rate as a whole number of hertz from a 16.16 ratio table where libxmp keeps a double-precision Amiga period, so the two voices advance through the sample at rates that agree to within the rounding of one period and drift apart over a trace (first difference at tick 1 channel 0, 0 against 19 source frames). Every other field is enforced and agrees for the whole trace	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=position
libxmp-it-pattern-loop-it100	D67 waives `position`: Impulse Tracker computes a note's playback rate as a whole number of hertz from a 16.16 ratio table where libxmp keeps a double-precision Amiga period, so the two voices advance through the sample at rates that agree to within the rounding of one period and drift apart over a trace (first difference at tick 7 channel 0, 10 against 18 source frames). Every other field is enforced and agrees for the whole trace	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=position
libxmp-it-pattern-loop-it104	D67 waives `position`: Impulse Tracker computes a note's playback rate as a whole number of hertz from a 16.16 ratio table where libxmp keeps a double-precision Amiga period, so the two voices advance through the sample at rates that agree to within the rounding of one period and drift apart over a trace (first difference at tick 28 channel 0, 9 against 18 source frames). Every other field is enforced and agrees for the whole trace	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=position
libxmp-it-pattern-loop-it210	D67 waives `position`: Impulse Tracker computes a note's playback rate as a whole number of hertz from a 16.16 ratio table where libxmp keeps a double-precision Amiga period, so the two voices advance through the sample at rates that agree to within the rounding of one period and drift apart over a trace (first difference at tick 28 channel 0, 9 against 18 source frames). Every other field is enforced and agrees for the whole trace	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=position
libxmp-it-pattern-loop-mpt	D82 selected ModPlug Tracker 1.16's one-loop-at-a-time flow profile for this file's `Cwt/v`, and the row sequence agrees. D67 waives only the whole-hertz sample-position drift	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=position
libxmp-it-portamento-offset	D67 waives `position`: Impulse Tracker computes a note's playback rate as a whole number of hertz from a 16.16 ratio table where libxmp keeps a double-precision Amiga period, so the two voices advance through the sample at rates that agree to within the rounding of one period and drift apart over a trace (first difference at tick 18 channel 0, 0 against 287 source frames). Every other field is enforced and agrees for the whole trace	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=position
libxmp-it-reverse-it	D83 waives `position`: `S9E`/`S9F` direction and the reverse start position are implemented, and only the ping-pong boundary coordinate differs. Every other field is enforced and agrees for the whole trace	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=position
libxmp-it-sample-sync	D67 waives `position`: Impulse Tracker computes a note's playback rate as a whole number of hertz from a 16.16 ratio table where libxmp keeps a double-precision Amiga period, so the two voices advance through the sample at rates that agree to within the rounding of one period and drift apart over a trace (first difference at tick 6 channel 0, 1 against 15 source frames). Every other field is enforced and agrees for the whole trace	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=position
libxmp-it-storlek-02	D67 waives `position`: Impulse Tracker computes a note's playback rate as a whole number of hertz from a 16.16 ratio table where libxmp keeps a double-precision Amiga period, so the two voices advance through the sample at rates that agree to within the rounding of one period and drift apart over a trace (first difference at tick 8 channel 0, 89 against 91 source frames). Every other field is enforced and agrees for the whole trace	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=position
libxmp-it-storlek-03	D67 waives `position`: Impulse Tracker computes a note's playback rate as a whole number of hertz from a 16.16 ratio table where libxmp keeps a double-precision Amiga period, so the two voices advance through the sample at rates that agree to within the rounding of one period and drift apart over a trace (first difference at tick 23 channel 0, 82 against 84 source frames). Every other field is enforced and agrees for the whole trace	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=position
libxmp-it-storlek-04	D67 waives `position`: Impulse Tracker computes a note's playback rate as a whole number of hertz from a 16.16 ratio table where libxmp keeps a double-precision Amiga period, so the two voices advance through the sample at rates that agree to within the rounding of one period and drift apart over a trace. Every other field is enforced and agrees for the whole trace	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=position
libxmp-it-storlek-05	D67 waives `position`: Impulse Tracker computes a note's playback rate as a whole number of hertz from a 16.16 ratio table where libxmp keeps a double-precision Amiga period, so the two voices advance through the sample at rates that agree to within the rounding of one period and drift apart over a trace (first difference at tick 13 channel 0, 71 against 73 source frames). Every other field is enforced and agrees for the whole trace	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=position
libxmp-it-storlek-06	D67 waives `position`: Impulse Tracker computes a note's playback rate as a whole number of hertz from a 16.16 ratio table where libxmp keeps a double-precision Amiga period, so the two voices advance through the sample at rates that agree to within the rounding of one period and drift apart over a trace (first difference at tick 40 channel 0, 7 against 9 source frames). Every other field is enforced and agrees for the whole trace	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=position
libxmp-it-storlek-07	D67 waives `position`: Impulse Tracker computes a note's playback rate as a whole number of hertz from a 16.16 ratio table where libxmp keeps a double-precision Amiga period, so the two voices advance through the sample at rates that agree to within the rounding of one period and drift apart over a trace (first difference at tick 13 channel 0, 71 against 73 source frames). Every other field is enforced and agrees for the whole trace	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=position
libxmp-it-storlek-08	D67 waives `position`: Impulse Tracker computes a note's playback rate as a whole number of hertz from a 16.16 ratio table where libxmp keeps a double-precision Amiga period, so the two voices advance through the sample at rates that agree to within the rounding of one period and drift apart over a trace (first difference at tick 13 channel 0, 71 against 73 source frames). Every other field is enforced and agrees for the whole trace	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=position
libxmp-it-storlek-10	D67 waives `position`: Impulse Tracker computes a note's playback rate as a whole number of hertz from a 16.16 ratio table where libxmp keeps a double-precision Amiga period, so the two voices advance through the sample at rates that agree to within the rounding of one period and drift apart over a trace (first difference at tick 37 channel 0, 6172 against 6174 source frames). Every other field is enforced and agrees for the whole trace	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=position
libxmp-it-storlek-18	D67 waives `position`: Impulse Tracker computes a note's playback rate as a whole number of hertz from a 16.16 ratio table where libxmp keeps a double-precision Amiga period, so the two voices advance through the sample at rates that agree to within the rounding of one period and drift apart over a trace (first difference at tick 19 channel 0, 11 against 13 source frames). Every other field is enforced and agrees for the whole trace	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=position
libxmp-it-storlek-21	D67 waives `position`: Impulse Tracker computes a note's playback rate as a whole number of hertz from a 16.16 ratio table where libxmp keeps a double-precision Amiga period, so the two voices advance through the sample at rates that agree to within the rounding of one period and drift apart over a trace (first difference at tick 1 channel 0, 21 against 23 source frames). Every other field is enforced and agrees for the whole trace	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=position
libxmp-it-storlek-23	D67 waives `position`: Impulse Tracker computes a note's playback rate as a whole number of hertz from a 16.16 ratio table where libxmp keeps a double-precision Amiga period, so the two voices advance through the sample at rates that agree to within the rounding of one period and drift apart over a trace (first difference at tick 16 channel 0, 70 against 72 source frames). Every other field is enforced and agrees for the whole trace	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=position
libxmp-it-storlek-25	D67 waives `position`: Impulse Tracker computes a note's playback rate as a whole number of hertz from a 16.16 ratio table where libxmp keeps a double-precision Amiga period, so the two voices advance through the sample at rates that agree to within the rounding of one period and drift apart over a trace (first difference at tick 13 channel 0, 71 against 73 source frames). Every other field is enforced and agrees for the whole trace	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=position
openmpt-it-autovibrato-reset	D67 waives `position`: Impulse Tracker computes a note's playback rate as a whole number of hertz from a 16.16 ratio table where libxmp keeps a double-precision Amiga period, so the two voices advance through the sample at rates that agree to within the rounding of one period and drift apart over a trace (first difference at tick 11 channel 0, 44 against 46 source frames). Every other field is enforced and agrees for the whole trace	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=position
openmpt-it-bidi-loops	D83 waives `position`: the reusable mixer reflects at both addressable endpoints where Impulse Tracker's software mixer walks its asymmetric `2L - 1` ping-pong cycle. Every other field is enforced and agrees for the whole trace	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=position
openmpt-it-filter-7f	D67 waives `position`: Impulse Tracker computes a note's playback rate as a whole number of hertz from a 16.16 ratio table where libxmp keeps a double-precision Amiga period, so the two voices advance through the sample at rates that agree to within the rounding of one period and drift apart over a trace (first difference at tick 7 channel 1, 6172 against 6174 source frames). Every other field is enforced and agrees for the whole trace	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=position
openmpt-it-filter-macro	D67 waives `position`: Impulse Tracker computes a note's playback rate as a whole number of hertz from a 16.16 ratio table where libxmp keeps a double-precision Amiga period, so the two voices advance through the sample at rates that agree to within the rounding of one period and drift apart over a trace. Every other field is enforced and agrees for the whole trace	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=position
openmpt-it-filter-reset	D67 waives `position`: Impulse Tracker computes a note's playback rate as a whole number of hertz from a 16.16 ratio table where libxmp keeps a double-precision Amiga period, so the two voices advance through the sample at rates that agree to within the rounding of one period and drift apart over a trace. Every other field is enforced and agrees for the whole trace	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=position
openmpt-it-instrument-filter-portamento-reset	D67 waives `position`: Impulse Tracker computes a note's playback rate as a whole number of hertz from a 16.16 ratio table where libxmp keeps a double-precision Amiga period, so the two voices advance through the sample at rates that agree to within the rounding of one period and drift apart over a trace. Every other field is enforced and agrees for the whole trace	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=position
openmpt-it-linear-slides	D67 waives `position`: Impulse Tracker computes a note's playback rate as a whole number of hertz from a 16.16 ratio table where libxmp keeps a double-precision Amiga period, so the two voices advance through the sample at rates that agree to within the rounding of one period and drift apart over a trace (first difference at tick 7 channel 1, 6172 against 6174 source frames). Every other field is enforced and agrees for the whole trace	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=position
openmpt-it-macro-extended-parameter	D67 waives `position`: Impulse Tracker computes a note's playback rate as a whole number of hertz from a 16.16 ratio table where libxmp keeps a double-precision Amiga period, so the two voices advance through the sample at rates that agree to within the rounding of one period and drift apart over a trace. Every other field is enforced and agrees for the whole trace	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=position
openmpt-it-multi-zxx	D67 waives `position`: Impulse Tracker computes a note's playback rate as a whole number of hertz from a 16.16 ratio table where libxmp keeps a double-precision Amiga period, so the two voices advance through the sample at rates that agree to within the rounding of one period and drift apart over a trace. Every other field is enforced and agrees for the whole trace	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=position
openmpt-it-note-off-three	D67 waives `position`: Impulse Tracker computes a note's playback rate as a whole number of hertz from a 16.16 ratio table where libxmp keeps a double-precision Amiga period, so the two voices advance through the sample at rates that agree to within the rounding of one period and drift apart over a trace (first difference at tick 8 channel 0, 246 against 248 source frames). Every other field is enforced and agrees for the whole trace	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=position
openmpt-it-pan-reset	D67 waives `position`: Impulse Tracker computes a note's playback rate as a whole number of hertz from a 16.16 ratio table where libxmp keeps a double-precision Amiga period, so the two voices advance through the sample at rates that agree to within the rounding of one period and drift apart over a trace (first difference at tick 7 channel 0, 157 against 159 source frames). Every other field is enforced and agrees for the whole trace	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=position
openmpt-it-portamento-instrument-number-compatible	D67 waives `position`: Impulse Tracker computes a note's playback rate as a whole number of hertz from a 16.16 ratio table where libxmp keeps a double-precision Amiga period, so the two voices advance through the sample at rates that agree to within the rounding of one period and drift apart over a trace. Every other field is enforced and agrees for the whole trace	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=position
openmpt-it-portamento-reset	D67 waives `position`: Impulse Tracker computes a note's playback rate as a whole number of hertz from a 16.16 ratio table where libxmp keeps a double-precision Amiga period, so the two voices advance through the sample at rates that agree to within the rounding of one period and drift apart over a trace (first difference at tick 7 channel 0, 157 against 159 source frames). Every other field is enforced and agrees for the whole trace	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=position
openmpt-it-portamento-sample-compatible	D67 waives `position`: Impulse Tracker computes a note's playback rate as a whole number of hertz from a 16.16 ratio table where libxmp keeps a double-precision Amiga period, so the two voices advance through the sample at rates that agree to within the rounding of one period and drift apart over a trace. Every other field is enforced and agrees for the whole trace	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=position
openmpt-it-retrigger-short	D67 waives `position`: Impulse Tracker computes a note's playback rate as a whole number of hertz from a 16.16 ratio table where libxmp keeps a double-precision Amiga period, so the two voices advance through the sample at rates that agree to within the rounding of one period and drift apart over a trace (first difference at tick 99 channel 0, 0 against 644 source frames). Every other field is enforced and agrees for the whole trace	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=position
openmpt-it-sample-instrument-pan-surround	D67 waives `position`: Impulse Tracker computes a note's playback rate as a whole number of hertz from a 16.16 ratio table where libxmp keeps a double-precision Amiga period, so the two voices advance through the sample at rates that agree to within the rounding of one period and drift apart over a trace (first difference at tick 2 channel 0, 71 against 73 source frames). Every other field is enforced and agrees for the whole trace	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=position
